[21:39:28] [main/INFO]: ModLauncher running: args [--username, nolybutt, --version, 1.21.1, --gameDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted, --assetsDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\assets, --assetIndex, 17, --uuid, 1eb4eefd-5d54-4f3d-b561-998578914989, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.213, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width=1280, --height=720]
[21:39:28] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[21:39:28] [main/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[21:39:28] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[21:39:28] [main/INFO]: Trying GL version 4.6
[21:39:28] [main/INFO]: Requested GL version 4.6 got version 4.6
[21:39:28] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/nolyn/AppData/Roaming/ATLauncher/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23121!/ Service=ModLauncher Env=CLIENT
[21:39:28] [main/INFO]: Found mod file "client-1.21.1-20240808.144430-srg.jar" [locator: production client provider +net.neoforged:neoforge:21.1.213:client]
[21:39:28] [main/INFO]: Found mod file "neoforge-21.1.213-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[C:\Users\nolyn\AppData\Roaming\ATLauncher\libraries\net\neoforged\neoforge\21.1.213\neoforge-21.1.213-universal.jar]], reader: mod manifest]
[21:39:28] [main/INFO]: Found library file "~nonexistent" [locator: org.sinytra.connector.locator.ConnectorEarlyLocatorBootstrap@2b5cb9b2]
[21:39:28] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 5070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[21:39:29] [main/INFO]: Found mod file "glowing_glass-1.0.1+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "GoonieSandersLocalExpanders-1.0.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "guideme-21.1.15.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "heavy_storms-0.1.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "ImmediatelyFast-NeoForge-1.6.7+1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "immersive_aircraft-1.4.1+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "industrialforegoing-1.21-3.6.36.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "industrialforegoingadditional-1.0.1b.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/WARN]: Skipping jar. File mods\inventory-1.9.10.jar is a Fabric mod and cannot be loaded
[21:39:29] [main/INFO]: Found mod file "InventoryProfilesNext-neoforge-1.21-2.2.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "iris-flywheel-compat-NeoForge-2.0.4.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "iris-neoforge-1.8.12+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "Jade-1.21.1-NeoForge-15.10.3.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "JadeAddons-1.21.1-NeoForge-6.1.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "jei-1.21.1-neoforge-19.25.0.323.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "jei_integration_reborn-1.0.2.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "journeymap-neoforge-1.21.1-6.0.0-beta.52.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "JustEnoughMekanismMultiblocks-1.21.1-7.11.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "JustEnoughResources-NeoForge-1.21.1-1.6.0.17.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "justpump-alpha-1.0.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "justzoom_neoforge_2.1.0_MC_1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "konkrete_neoforge_1.9.9_MC_1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found library file "kotlinforforge-5.10.0-all.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "kubejs-neoforge-2101.7.2-build.286.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "largefluidtank-neoforge-21.1.7.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "launchersmodneoforge-3.2.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "letsdo-farm_and_charm-neoforge-1.1.12.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "libIPN-neoforge-1.21-6.6.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "lithium-neoforge-0.15.0+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "lithostitched-1.5.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "ly-graves-v2.4.2-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "man_of_many_planes-0.2.1+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mcw-doors-1.1.2-mc1.21.1neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mcw-fences-1.2.0-1.21.1neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mcw-mcwwindows-2.4.1-mc1.21.1neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mekagenjei-1.1-hotfix1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "Mekanism-1.21.1-10.7.17.83.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mekanism_unleashed-0.3.2.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "MekanismAdditions-1.21.1-10.7.17.83.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mekanismcovers-1.3-BETA+1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mekanismcurios-1.21.1-1.2.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "MekanismGenerators-1.21.1-10.7.17.83.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "MekanismLasers-1.12.1-1.1.10.2.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "MekanismTools-1.21.1-10.7.17.83.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mekmm-1.21.1-1.0.5.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mifa-neoforge-1.21.x-2.1.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "modernfix-neoforge-5.24.3+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "moonlight-1.21-2.24.5-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "moreburners-1.21.1-0.3.6.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "moreculling-neoforge-1.21.1-1.0.6.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "MoreMekanismProcessing-1.21.1-6.6.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "moremekasuitmodules-1.2-release.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mru-1.0.19+LTS+1.21.1+neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "mysterious_mountain_lib-1.2.14-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "oblivious-neoforge-0.3.5.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "Oh-The-Biomes-Weve-Gone-NeoForge-2.4.8.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "Oh-The-Trees-Youll-Grow-neoforge-1.21.1-5.1.2.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "oritech-neoforge-1.21.1-0.19.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "owo-lib-neoforge-0.12.15.5-beta.1+1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "pneumaticcraft-repressurized-8.2.13+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "portabletanks-1.1.7-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "pretty_in_pink-1.0.3-1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "rechiseled-1.1.6a-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "rechiseledcreate-1.0.2a-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "redlink-1.0.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "redstone_crafting-1.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "redstonemanager-neoforge_1.21.1-0.0.7.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "reeses-sodium-options-neoforge-1.8.3+mc1.21.4.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "refined-types-1.21.1-0.2.4.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "refinedstorage-curios-integration-1.0.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "refinedstorage-jei-integration-neoforge-1.0.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "refinedstorage-mekanism-integration-1.1.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "refinedstorage-neoforge-2.0.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "refinedstorage-quartz-arsenal-neoforge-1.0.6.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "resourcefulconfig-neoforge-1.21-3.0.11.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "resourcefullib-neoforge-1.21-3.0.12.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "rhino-2101.2.7-build.81.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "rose-quartz-compat-1.21.1-1.3.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found library file "ScalableCatsForce-NeoForge-3.7.1-build-11-with-library.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sliceanddice-forge-4.1.2.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sodium-neoforge-0.6.13+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sodiumdynamiclights-neoforge-1.0.10-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sodiumextras-neoforge-1.0.8-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sodiumoptionsapi-neoforge-1.0.10-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sophisticatedbackpacks-1.21.1-3.25.12.1403.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sophisticatedcore-1.21.1-1.3.87.1229.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sophisticatedstorage-1.21.1-1.5.14.1355.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "sophisticatedstoragecreateintegration-1.21.1-0.1.12.47.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "storagedelight-25.06.24-1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "supermartijn642configlib-1.1.8-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "supermartijn642corelib-1.1.18a-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "tacz-neoforge-1.21.1-1.1.6-hotfix-r5.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "tacz-pack-upgrader-2.0.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "tectonic-3.0.16-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "TerraBlender-neoforge-1.21.1-4.1.0.8.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "Terralith_1.21.x_v2.5.8.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "titanium-1.21-4.0.40.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "toms-peripherals-1.21-1.3.0.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "treeharvester-1.21.1-9.1.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "UndeadNights-1.3.2-NeoForge-mc1.21.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "UndergroundBunkers-1.0.4-1.21.x-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "vanillin-neoforge-1.21.1-1.1.3.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "walljump-1.21.1-1.3.5-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "worldedit-mod-7.3.8.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:29] [main/INFO]: Found mod file "yet_another_config_lib_v3-3.8.0+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods}, reader: mod manifest]
[21:39:30] [main/WARN]: Attempted to select two dependency jars from JarJar which have the same identification: Nested Mod File  in Mod File: C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods\create-dragons-plus-1.8.1.jar and Nested Mod File  in Mod File: C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods\moreculling-neoforge-1.21.1-1.0.6.jar. Using Nested Mod File  in Mod File: C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted\mods\create-dragons-plus-1.8.1.jar
